abbatial|abbatiale
évangélique|évangélique
évangéliste|évangéliste
évasif|évasive
éveillé|éveillée
éventuel|éventuelle
évident|évidente
évitable|évitable
évocateur|évocatrice
évolutif|évolutive
événementiel|événementielle
